date,product,product_line,product_type,type,market_size,market,state,marketing,total_expenses,inventory,cogs,margin,sales,profit,difference_between_actual_and_target_profit,target_cogs,target_margin,target_sales,target_profit
Dec-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,South,New Mexico,4,16,851,16,25,44,13,3,10,20,30,10
Dec-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,South,Oklahoma,95,125,716,105,145,266,30,0,90,140,230,30
Oct-2012,Colombian,Beans,Coffee,Regular,Small Market,East,Connecticut,41,73,1119,125,188,313,115,-15,100,160,260,130
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,Connecticut,54,83,606,60,84,144,1,-39,40,90,130,40
Nov-2012,Colombian,Beans,Coffee,Regular,Small Market,East,Connecticut,42,73,1134,130,195,325,122,-8,110,180,290,130
Dec-2012,Colombian,Beans,Coffee,Regular,Small Market,East,Connecticut,37,69,1166,115,174,289,105,-5,100,160,260,110
Oct-2013,Colombian,Beans,Coffee,Regular,Small Market,East,Connecticut,41,73,1119,125,188,334,171,41,100,160,260,130
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,East,Connecticut,54,83,606,60,84,153,1,-39,40,90,130,40
Nov-2013,Colombian,Beans,Coffee,Regular,Small Market,East,Connecticut,42,73,1134,130,195,346,181,51,110,180,290,130
Dec-2013,Colombian,Beans,Coffee,Regular,Small Market,East,Connecticut,37,69,1166,115,174,308,156,46,100,160,260,110
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,28,51,656,91,127,218,76,-14,70,110,180,90
Oct-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,28,56,547,86,116,202,60,-30,70,110,180,90
Oct-2012,Colombian,Beans,Coffee,Regular,Major Market,East,Florida,27,59,788,82,123,205,64,-26,60,110,170,90
Oct-2012,Colombian,Beans,Coffee,Regular,Major Market,East,Massachusetts,23,54,-3004,72,402,474,348,18,50,350,400,330
Oct-2012,Colombian,Beans,Coffee,Regular,Major Market,East,New York,91,143,2548,260,390,650,247,17,210,330,540,230
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,87,116,683,96,134,230,18,-32,80,130,210,50
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,113,146,3142,125,-56,69,-202,-32,110,-60,50,-170
Oct-2012,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,45,69,1267,161,161,322,92,-28,140,160,300,120
Oct-2012,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,66,91,1197,239,526,765,435,-15,210,510,720,450
Oct-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,7,19,573,22,29,51,10,-10,0,20,20,20
Oct-2012,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,96,129,1622,255,258,513,129,59,140,150,290,70
Oct-2012,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,74,95,4360,239,-75,164,-170,-70,130,-50,80,-100
Oct-2012,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,30,42,971,108,157,265,115,-25,110,170,280,140
Oct-2012,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,34,45,915,123,179,302,134,-26,130,190,320,160
Oct-2012,Green Tea,Leaves,Tea,Regular,Major Market,East,New York,21,33,580,76,111,187,78,-22,80,120,200,100
Nov-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,31,54,666,102,143,245,89,-1,90,130,220,90
Nov-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,25,52,557,77,103,180,51,-9,70,100,170,60
Nov-2012,Colombian,Beans,Coffee,Regular,Major Market,East,Florida,25,56,798,78,119,197,63,3,70,100,170,60
Nov-2012,Colombian,Beans,Coffee,Regular,Major Market,East,Massachusetts,24,55,-3287,75,379,454,324,24,60,340,400,300
Nov-2012,Colombian,Beans,Coffee,Regular,Major Market,East,New York,87,138,2580,249,374,623,236,6,220,340,560,230
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,85,115,694,94,130,224,15,-5,90,120,210,20
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,109,142,3385,121,-60,61,-202,-12,110,-60,50,-190
Nov-2012,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,50,74,1283,181,182,363,108,-12,170,180,350,120
Nov-2012,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,59,83,933,211,464,675,381,-9,200,460,660,390
Nov-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,7,19,570,22,30,52,11,1,10,20,30,10
Nov-2012,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,93,127,1704,245,331,576,204,64,180,240,420,140
Nov-2012,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,69,91,4742,225,-65,160,-156,-36,160,-50,110,-120
Nov-2012,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,22,33,984,81,117,198,84,-6,80,120,200,90
Nov-2012,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,33,45,930,118,172,290,127,-3,120,170,290,130
Dec-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,41,64,690,134,186,320,122,12,120,160,280,110
Dec-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,27,54,575,83,112,195,58,-12,80,110,190,70
Dec-2012,Colombian,Beans,Coffee,Regular,Major Market,East,Florida,29,60,817,88,133,221,73,-7,70,120,190,80
Dec-2012,Colombian,Beans,Coffee,Regular,Major Market,East,Massachusetts,22,53,-3534,67,443,510,390,30,60,390,450,360
Dec-2012,Colombian,Beans,Coffee,Regular,Major Market,East,New York,97,149,2642,279,420,699,271,21,250,370,620,250
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,95,124,716,105,145,250,21,-9,100,140,240,30
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,122,155,3641,135,-69,66,-224,-14,130,-70,60,-210
Dec-2012,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,42,66,1319,153,153,306,87,7,150,140,290,80
Dec-2012,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,70,95,723,250,407,657,312,-8,240,400,640,320
Dec-2012,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,111,144,1727,294,453,747,309,99,220,320,540,210
Dec-2012,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,74,96,5121,241,-93,148,-189,-39,180,-80,100,-150
Dec-2012,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,24,35,1003,86,124,210,89,-1,90,120,210,90
Dec-2012,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,34,46,959,123,179,302,133,-17,120,190,310,150
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,28,51,656,91,127,232,113,23,70,110,180,90
Oct-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,28,56,547,86,116,215,89,-1,70,110,180,90
Oct-2013,Colombian,Beans,Coffee,Regular,Major Market,East,Florida,27,59,788,82,123,218,95,5,60,110,170,90
Oct-2013,Colombian,Beans,Coffee,Regular,Major Market,East,Massachusetts,23,54,-3004,72,402,505,516,186,50,350,400,330
Oct-2013,Colombian,Beans,Coffee,Regular,Major Market,East,New York,91,143,2548,260,390,693,367,137,210,330,540,230
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,87,116,683,96,134,245,27,-23,80,130,210,50
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,113,146,3142,125,-56,74,-300,-130,110,-60,50,-170
Oct-2013,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,45,69,1267,161,161,343,137,17,140,160,300,120
Oct-2013,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,66,91,1197,239,526,815,646,196,210,510,720,450
Oct-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,7,19,573,22,29,54,15,-5,0,20,20,20
Oct-2013,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,96,129,1622,255,258,547,191,121,140,150,290,70
Oct-2013,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,74,95,4360,239,-75,175,-252,-152,130,-50,80,-100
Oct-2013,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,30,42,971,108,157,282,171,31,110,170,280,140
Oct-2013,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,34,45,915,123,179,322,199,39,130,190,320,160
Oct-2013,Green Tea,Leaves,Tea,Regular,Major Market,East,New York,21,33,580,76,111,199,116,16,80,120,200,100
Nov-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,31,54,666,102,143,261,132,42,90,130,220,90
Nov-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,25,52,557,77,103,192,76,16,70,100,170,60
Nov-2013,Colombian,Beans,Coffee,Regular,Major Market,East,Florida,25,56,798,78,119,210,93,33,70,100,170,60
Nov-2013,Colombian,Beans,Coffee,Regular,Major Market,East,Massachusetts,24,55,-3287,75,379,484,481,181,60,340,400,300
Nov-2013,Colombian,Beans,Coffee,Regular,Major Market,East,New York,87,138,2580,249,374,664,350,120,220,340,560,230
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,85,115,694,94,130,239,22,2,90,120,210,20
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,109,142,3385,121,-60,65,-300,-110,110,-60,50,-190
Nov-2013,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,50,74,1283,181,182,387,160,40,170,180,350,120
Nov-2013,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,59,83,933,211,464,719,565,175,200,460,660,390
Nov-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,East,Florida,7,19,570,22,30,55,16,6,10,20,30,10
Nov-2013,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,93,127,1704,245,331,614,303,163,180,240,420,140
Nov-2013,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,69,91,4742,225,-65,171,-232,-112,160,-50,110,-120
Nov-2013,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,22,33,984,81,117,211,125,35,80,120,200,90
Nov-2013,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,33,45,930,118,172,309,188,58,120,170,290,130
Dec-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,East,Florida,41,64,690,134,186,341,181,71,120,160,280,110
Dec-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,East,Florida,27,54,575,83,112,208,86,16,80,110,190,70
Dec-2013,Colombian,Beans,Coffee,Regular,Major Market,East,Florida,29,60,817,88,133,236,108,28,70,120,190,80
Dec-2013,Colombian,Beans,Coffee,Regular,Major Market,East,Massachusetts,22,53,-3534,67,443,543,579,219,60,390,450,360
Dec-2013,Colombian,Beans,Coffee,Regular,Major Market,East,New York,97,149,2642,279,420,745,402,152,250,370,620,250
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,Florida,95,124,716,105,145,266,31,1,100,140,240,30
Dec-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,East,New York,122,155,3641,135,-69,70,-332,-122,130,-70,60,-210
Dec-2013,Regular Espresso,Beans,Espresso,Regular,Major Market,East,Massachusetts,42,66,1319,153,153,326,129,49,150,140,290,80
Dec-2013,Regular Espresso,Beans,Espresso,Regular,Major Market,East,New York,70,95,723,250,407,700,463,143,240,400,640,320
Dec-2013,Lemon,Leaves,Herbal Tea,Decaf,Major Market,East,New York,111,144,1727,294,453,796,459,249,220,320,540,210
Dec-2013,Mint,Leaves,Herbal Tea,Decaf,Major Market,East,New York,74,96,5121,241,-93,158,-280,-130,180,-80,100,-150
Dec-2013,Darjeeling,Leaves,Tea,Regular,Major Market,East,New York,24,35,1003,86,124,224,132,42,90,120,210,90
Dec-2013,Earl Grey,Leaves,Tea,Regular,Major Market,East,New York,34,46,959,123,179,322,197,47,120,190,310,150
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,30,41,971,108,157,265,116,-34,100,160,260,150
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,39,61,789,122,176,298,115,-45,110,190,300,160
Oct-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,23,54,650,72,110,182,56,-74,100,160,260,130
Oct-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,66,90,1755,239,239,478,149,-151,340,370,710,300
Oct-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Ohio,20,54,404,54,66,120,12,-58,70,100,170,70
Oct-2012,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,34,46,915,123,179,302,133,-27,120,180,300,160
Oct-2012,Colombian,Beans,Coffee,Regular,Major Market,Central,Illinois,50,93,1132,154,213,367,120,-40,150,220,370,160
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,21,32,580,76,111,187,79,-91,100,180,280,170
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,84,117,1662,257,341,598,224,-196,370,520,890,420
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,45,69,1267,161,161,322,92,-98,230,240,470,190
Oct-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,45,69,1267,161,161,322,92,-18,120,140,260,110
Oct-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,34,46,915,123,179,302,133,-7,90,150,240,140
Oct-2012,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,30,41,971,108,157,265,116,-4,80,130,210,120
Oct-2012,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,27,58,788,82,123,205,65,5,50,90,140,60
Oct-2012,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,28,51,656,91,127,218,76,-4,50,100,150,80
Oct-2012,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,29,41,572,90,115,205,74,-6,50,90,140,80
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,3,15,598,10,13,23,-2,-12,0,10,10,10
Oct-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,28,55,547,86,116,202,61,-39,80,120,200,100
Oct-2012,Colombian,Beans,Coffee,Regular,Small Market,Central,Missouri,30,63,593,79,98,177,35,-35,70,100,170,70
Oct-2012,Colombian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,87,116,683,96,134,230,18,-42,90,140,230,60
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,11,23,881,40,59,99,36,-54,50,90,140,90
Oct-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,24,46,1055,80,94,174,48,-72,110,140,250,120
Oct-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,84,117,1662,257,341,598,224,14,200,280,480,210
Oct-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,39,62,789,122,176,298,114,-16,90,150,240,130
Oct-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,26,49,1698,86,23,109,-26,-36,60,20,80,10
Oct-2012,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,66,90,1755,239,239,478,149,39,170,170,340,110
Oct-2012,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,96,129,1756,255,312,567,183,53,170,230,400,130
Oct-2012,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Missouri,9,42,209,25,31,56,-11,-11,10,20,30,0
Nov-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,22,33,984,81,117,198,84,4,80,110,190,80
Nov-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,36,59,803,113,165,278,106,-4,110,160,270,110
Nov-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,24,56,659,75,114,189,58,-42,90,150,240,100
Nov-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,59,83,1778,211,212,423,129,-71,270,270,540,200
Nov-2012,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,33,44,930,118,172,290,128,-2,110,170,280,130
Nov-2012,Colombian,Beans,Coffee,Regular,Major Market,Central,Illinois,57,100,1150,173,239,412,139,-1,170,230,400,140
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,14,25,589,50,73,123,48,-22,60,90,150,70
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,75,108,1691,228,304,532,196,-94,290,390,680,290
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,50,75,1283,181,182,363,107,-63,230,230,460,170
Nov-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,50,75,1283,181,182,363,107,7,170,160,330,100
Nov-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,33,45,930,118,172,290,127,17,110,150,260,110
Nov-2012,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,22,33,984,81,117,198,84,4,70,110,180,80
Nov-2012,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,25,57,798,78,119,197,62,2,60,100,160,60
Nov-2012,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Illinois,24,55,659,75,114,189,59,9,60,90,150,50
Nov-2012,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,31,54,666,102,143,245,89,19,80,120,200,70
Nov-2012,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,29,42,561,88,112,200,70,10,70,90,160,60
Nov-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,3,16,596,10,13,23,-3,-13,0,20,20,10
Nov-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,25,52,557,77,103,180,51,-9,70,100,170,60
Nov-2012,Amaretto,Beans,Coffee,Regular,Small Market,Central,Iowa,4,16,848,15,24,39,8,-2,10,20,30,10
Nov-2012,Colombian,Beans,Coffee,Regular,Small Market,Central,Missouri,31,64,601,82,102,184,38,-2,80,100,180,40
Nov-2012,Colombian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,85,114,694,94,130,224,16,-14,90,130,220,30
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,15,27,885,54,78,132,51,-29,60,100,160,80
Nov-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,23,44,1063,75,89,164,45,-25,90,110,200,70
Nov-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,75,108,1691,228,304,532,196,16,210,280,490,180
Nov-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,36,58,803,113,165,278,107,7,100,150,250,100
Nov-2012,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,59,83,1778,211,212,423,129,19,170,180,350,110
Nov-2012,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,93,127,1784,245,300,545,173,43,200,250,450,130
Dec-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,24,36,1003,86,124,210,88,-2,80,120,200,90
Dec-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,40,63,830,127,185,312,122,-8,120,180,300,130
Dec-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,22,54,677,67,101,168,47,-33,80,130,210,80
Dec-2012,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,70,94,1820,250,251,501,157,-83,320,320,640,240
Dec-2012,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,34,45,959,123,179,302,134,4,120,170,290,130
Dec-2012,Colombian,Beans,Coffee,Regular,Major Market,Central,Illinois,73,116,1191,224,310,534,194,4,220,300,520,190
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,15,26,601,54,79,133,53,-37,60,110,170,90
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,81,113,1744,247,329,576,216,-104,310,420,730,320
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,42,66,1319,153,153,306,87,-53,190,200,390,140
Dec-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,42,66,1319,153,153,306,87,7,140,140,280,80
Dec-2012,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,34,46,959,123,179,302,133,3,110,170,280,130
Dec-2012,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,24,36,1003,86,124,210,88,8,80,110,190,80
Dec-2012,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,29,61,817,88,133,221,72,2,70,110,180,70
Dec-2012,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,41,65,690,134,186,320,121,31,110,150,260,90
Dec-2012,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,26,38,551,81,104,185,66,6,60,90,150,60
Dec-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,3,15,594,10,14,24,-1,-11,0,20,20,10
Dec-2012,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,27,55,575,83,112,195,57,-13,80,110,190,70
Dec-2012,Colombian,Beans,Coffee,Regular,Small Market,Central,Missouri,25,59,619,68,85,153,26,-14,60,90,150,40
Dec-2012,Colombian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,95,125,716,105,145,250,20,-10,100,140,240,30
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,14,25,898,50,73,123,48,-22,60,90,150,70
Dec-2012,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,24,46,1079,80,96,176,50,-30,100,120,220,80
Dec-2012,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,81,113,1744,247,329,576,216,16,230,300,530,200
Dec-2012,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,40,62,830,127,185,312,123,3,120,170,290,120
Dec-2012,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,70,95,1820,250,251,501,156,36,210,200,410,120
Dec-2012,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,111,144,1838,294,360,654,216,46,240,300,540,170
Dec-2012,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Missouri,7,41,218,20,25,45,-16,-6,10,20,30,-10
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,30,41,971,108,157,282,172,22,100,160,260,150
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,39,61,789,122,176,318,171,11,110,190,300,160
Oct-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,23,54,650,72,110,194,83,-47,100,160,260,130
Oct-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,66,90,1755,239,239,509,221,-79,340,370,710,300
Oct-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Ohio,20,54,404,54,66,128,18,-52,70,100,170,70
Oct-2013,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,34,46,915,123,179,322,197,37,120,180,300,160
Oct-2013,Colombian,Beans,Coffee,Regular,Major Market,Central,Illinois,50,93,1132,154,213,391,178,18,150,220,370,160
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,21,32,580,76,111,199,117,-53,100,180,280,170
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Illinois,84,117,1662,257,341,637,332,-88,370,520,890,420
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Ohio,45,69,1267,161,161,343,137,-53,230,240,470,190
Oct-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Colorado,45,69,1267,161,161,343,137,27,120,140,260,110
Oct-2013,Chamomile,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,34,46,915,123,179,322,197,57,90,150,240,140
Oct-2013,Mint,Leaves,Herbal Tea,Decaf,Major Market,Central,Illinois,30,41,971,108,157,282,172,52,80,130,210,120
Oct-2013,Darjeeling,Leaves,Tea,Regular,Major Market,Central,Ohio,27,58,788,82,123,218,96,36,50,90,140,60
Oct-2013,Earl Grey,Leaves,Tea,Regular,Major Market,Central,Ohio,28,51,656,91,127,232,113,33,50,100,150,80
Oct-2013,Green Tea,Leaves,Tea,Regular,Major Market,Central,Colorado,29,41,572,90,115,218,110,30,50,90,140,80
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Iowa,3,15,598,10,13,25,-3,-13,0,10,10,10
Oct-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Small Market,Central,Wisconsin,28,55,547,86,116,215,91,-9,80,120,200,100
Oct-2013,Colombian,Beans,Coffee,Regular,Small Market,Central,Missouri,30,63,593,79,98,189,52,-18,70,100,170,70
Oct-2013,Colombian,Beans,Coffee,Regular,Small Market,Central,Wisconsin,87,116,683,96,134,245,27,-33,90,140,230,60
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Missouri,11,23,881,40,59,106,53,-37,50,90,140,90
Oct-2013,Caffe Mocha,Beans,Espresso,Regular,Small Market,Central,Wisconsin,24,46,1055,80,94,185,71,-49,110,140,250,120
Oct-2013,Chamomile,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,84,117,1662,257,341,637,332,122,200,280,480,210
Oct-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Iowa,39,62,789,122,176,318,169,39,90,150,240,130
Oct-2013,Lemon,Leaves,Herbal Tea,Decaf,Small Market,Central,Missouri,26,49,1698,86,23,116,-39,-49,60,20,80,10
Oct-2013,Darjeeling,Leaves,Tea,Regular,Small Market,Central,Iowa,66,90,1755,239,239,509,221,111,170,170,340,110
Oct-2013,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Iowa,96,129,1756,255,312,604,272,142,170,230,400,130
Oct-2013,Earl Grey,Leaves,Tea,Regular,Small Market,Central,Missouri,9,42,209,25,31,60,-16,-16,10,20,30,0
Nov-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Colorado,22,33,984,81,117,211,125,45,80,110,190,80
Nov-2013,Decaf Irish Cream,Beans,Coffee,Decaf,Major Market,Central,Illinois,36,59,803,113,165,296,157,47,110,160,270,110
Nov-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Colorado,24,56,659,75,114,201,86,-14,90,150,240,100
Nov-2013,Decaf Espresso,Beans,Espresso,Decaf,Major Market,Central,Illinois,59,83,1778,211,212,451,191,-9,270,270,540,200
Nov-2013,Amaretto,Beans,Coffee,Regular,Major Market,Central,Colorado,33,44,930,118,172,309,190,60,110,170,280,130
Nov-2013,Colombian,Beans,Coffee,Regular,Major Market,Central,Illinois,57,100,1150,173,239,439,206,66,170,230,400,140
Nov-2013,Caffe Mocha,Beans,Espresso,Regular,Major Market,Central,Colorado,14,25,589,50,73,131,71,1,60,90,150,70
